TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
361817,,,860-236-2602,CT,AB58330,2007,SUBARU,LEGACY,GRAY,,03092019,2114,"(41.7683161730412, -72.6947171092347)"
361816,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AT02519,2019,KIA,FORTE,WHITE,,03092019,2021,"(41.7448653555078, -72.6803914378288)"
361819,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,NISSAN,MAX,TAN,,03102019,0059,"(41.738409500767, -72.6671051699058)"
361818,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2004,CHEVY,COLORADO,BLU,,03102019,0040,"(41.7582051445738, -72.6939932213357)"
361820,,,860-296-5382,CT,AP79765,2019,MAZDA,CX 5,GRAY,,03102019,0157,"(41.7712706779311, -72.6953621487631)"
361821,,,860-296-5382,CT,3ARTN0,2015,SUBARU,IMPREZA,GRAY,,03102019,0302,"(41.765068532494, -72.707107324483)"
361823,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AP17570,2018,HYUNDAI,ELANTRA,BLK,,03102019,0425,"(41.7437028461208, -72.7031556991499)"
361822,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC69047,2008,NISSAN,MAX,GRAY,,03102019,0407,"(41.75237483802, -72.677978683704)"
361826,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2013,HONDA,ACCORD,RED,,03102019,0923,"(41.7401053239671, -72.697335746635)"
361827,,,860-296-9663,CT,AM86393,2015,HYUNDAI,SONATA,BLACK,,03102019,1006,"(41.7728937944005, -72.693146828513)"
361825,,,860-296-8588,CT,AT17267,2019,HYUNDAI,ELANTRA,BLACK,,03102019,0835,"(41.7307541070946, -72.669299825846)"
361831,,,860-296-9663,ME,1446VS,2002,LEXUS,IS300,GRAY,,03102019,1152,"(41.7894941247071, -72.6690272180133)"
361829,,,860-296-9663,CT,AS51114,2005,HONDA,ACCORD,GREEN,,03102019,1146,"(41.770669304276, -72.6941284220214)"
361834,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2004,MERZ,E320,SIL,,03102019,1213,"(41.7791931046696, -72.6800065654677)"
361830,,,860-296-9663,CT,AL58288,2000,HONDA,ODYSSEY,WHITE,,03102019,1149,"(41.7894941247071, -72.6690272180133)"
361833,,,860-296-9663,CT,8ALMM4,2004,MERCEDES,C240,TAN,,03102019,1206,"(41.7894941247071, -72.6690272180133)"
361832,,,860-296-9663,CT,6059CK,1997,FORD,F250,BLACK,,03102019,1156,"(41.7894941247071, -72.6690272180133)"
361835,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2001,BUICK,REGAL,GRY/BLK,,03102019,1400,"(41.7942617465752, -72.6796406406691)"
361837,,,860-293-2442,CT,AA39248,2016,MAZDA,6,RED,,03102019,1406,"(41.7528139827624, -72.6832158612731)"
361839,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,2AJHN2,1998,TOYOTA,COROLLA,BLU,,03102019,1419,"(41.7490102882268, -72.6871562089039)"
361838,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AP05476,2007,HONDA,CIVIC,WHI,,03102019,1419,"(41.7490102882268, -72.6871562089039)"
361842,,,860-246-7616,CT,399ZZJ,1999,FORD,EXPEDITION,BLACK,,03102019,1644,"(41.7628378576798, -72.6851756221218)"
361845,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AT06029,2016,ACURA,TL,WHITE,,03102019,2211,"(41.7398042521635, -72.6916213927208)"
361846,,,860-296-2826,CT,AM21211,2017,KIA,OPTIMA,WHITE,,03102019,2209,"(41.796428237938, -72.6788908041364)"
361843,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,817ZTV,2007,HYUNDAI,SANTA FE,GRAY,,03102019,2140,"(41.7910709960003, -72.6687202859516)"
361844,,,860-296-5382,,,2005,CHRYSLER,PACIFICA,GOLD,,03102019,2118,"(41.7748420521901, -72.6949882839887)"
359955,,,,CT,AP07022,1999,HONDA,ACCORD,GREEN,,02092019,0017,"(41.7426742676298, -72.6813558229639)"
361847,,,860-296-2826,CT,AR96302,2012,HYUNDAI,SANTA FE,BLACK,,03112019,0035,"(41.7710160106439, -72.6914382536171)"
361849,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2001,MITSUBISHI,GALANT,SIL,,03112019,0113,"(41.799305044979, -72.680748694594)"
361851,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,NY,JEF9606,2019,JAGUAR,FPC,BLK,,03112019,0214,"(41.7764566767958, -72.6901200117522)"
361848,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,7AHFG7,2009,HONDA,CR-V,BRO,,03112019,0104,"(41.7354123832572, -72.6709258587376)"
361852,,,860-296-9663,CT,C037886,2003,TOYOTA,CAMRY,BLACK,,03112019,0249,"(41.7603990779115, -72.7063116559036)"
361853,,,860-296-9663,CT,AS40611,2019,MITSUBISHI,OUTLANDER,BLACK,,03112019,0259,"(41.7939568886989, -72.68256987285)"
361855,,,860-296-1518,CT,245MYZ,2002,HONDA,ACCORD,WHITE,,03112019,0403,"(41.7807739080435, -72.6843992760551)"
361854,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2006,HYUNDAI,SONATA,GRAY,,03112019,0346,"(41.752281156366, -72.6941498331355)"
361857,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,GH277,2004,CHEVY,IMPALA,WHI,,03112019,0753,"(41.7501935267464, -72.6566549663107)"
361856,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR96073,2017,JEEP,PATRIOT,BEI,,03112019,0753,"(41.7501935267464, -72.6566549663107)"
361858,,,860-236-2602,,,2002,FORD,F350,WHITE,,03112019,1041,"(41.789519852859, -72.6691836801886)"
361859,,,860-236-2602,,,2002,FORD,F350,WHITE,,03112019,1048,"(41.789519852859, -72.6691836801886)"
361861,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AH75868,2017,HONDA,ACCORD,BLK,,03112019,1059,"(41.7693782592039, -72.6708941703684)"
361862,,,860-296-5382,MA,7TM677,2000,FORD,MUSTANG,RED,,03112019,1115,"(41.7350738646087, -72.6612348420882)"
361860,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT13791,2016,NISSAN,SENTRA,BLK,,03112019,1059,"(41.7693782592039, -72.6708941703684)"
361864,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2008,INFINITI,G37,WHI,,03112019,1212,"(41.7598129135316, -72.6751751346052)"
359978,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,HONDA,ACCORD,TAN,,02092019,2049,"(41.7863027595899, -72.7013034656196)"
359977,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AJ69544,1998,MERCEDES,E430,GRAY,,02092019,2046,"(41.7560670727497, -72.6912055712308)"
359960,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AH78084,2000,BMW,323I,GRY,,02092019,0137,"(41.7582051445738, -72.6939932213357)"
359959,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AS12871,2017,NISSAN,ROGUE,BLK,,02092019,0109,"(41.7986455178833, -72.6674233214336)"
359961,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AK74394,1998,HONDA,CIVIC,BLUE,,02092019,0137,"(41.7582051445738, -72.6939932213357)"
359962,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2002,NISSAN,QUEST,GRAY,,02092019,0242,"(41.7417945793092, -72.6866350752772)"
359963,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AK02375,2013,HONDA,CIVIC,WHITE,,02092019,0300,"(41.7670392006994, -72.7134797137921)"
359974,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,3ALAK7,2007,HONDA,ELEMENT,RED,,02092019,1454,"(41.7685050753929, -72.6860564611053)"
359957,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AM45862,2001,NISSAN,MAXIMA,BLUE,,02092019,0048,"(41.7538327139089, -72.6933226185937)"
359964,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2004,HONDA,ACCORD,GRY,,02092019,0326,"(41.7791732031694, -72.6979515790296)"
359968,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AB42254,2003,FORD,EXPLORER,BLACK,,02092019,0920,"(41.7320999274463, -72.7120884196386)"
359967,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2011,MERCEDEZ,350,GRAY,,02092019,0911,"(41.7661419630316, -72.6969382192063)"
359969,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AF36673,2005,FORD,F150,BLACK,,02092019,0922,"(41.7320999274463, -72.7120884196386)"
359965,,,860-236-2602,CT,729ZJG,2005,SUBARU,OUTBACK,BLUE,,02092019,0426,"(41.790073195314, -72.6620064109393)"
359966,,,860-236-2602,CT,AP42692,2018,FORD,FUSION,BLACK,,02092019,0800,"(41.7651655044627, -72.7000049720484)"
359970,,,860-296-2826,CT,AH46355,2016,HONDA,CRV,GREY,,02092019,1044,"(41.7472746515955, -72.683796976539)"
359971,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,C136645,2005,GMC,CANYON,RED,,02092019,1126,"(41.7646742288773, -72.6721482911941)"
359972,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2000,HONDA,CIVIC,RED,,02092019,1317,"(41.7984469076161, -72.6677369463049)"
359973,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AG20317,2011,BUICK,REGAL,BLACK,,02092019,1446,"(41.7685050753929, -72.6860564611053)"
359995,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AG66837,2007,SAAB,9-3,GRAY,,02102019,0624,"(41.8013029135031, -72.6584140288434)"
360021,,,860-296-2826,CT,AG03112,2005,SATERN,VUE,SILVER,,02112019,0439,"(41.7566995189428, -72.6669148496372)"
360025,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AJ02766,2007,CHEVROLET,COLBALT,BROWN,,02112019,0919,"(41.775996435008, -72.6990362649176)"
360026,,,860-246-7616,CT,AS68279,2010,ACURA,TL,GRAY,,02112019,0921,"(41.7958617549618, -72.6807850252218)"
360027,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,MAZDA,TRIBUTE,GRAY,,02112019,0941,"(41.7588303834259, -72.6913109412522)"
360028,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,TC45,2008,PONTIAC,G6,RED,,02112019,0952,"(41.7693137099316, -72.669241423703)"
359987,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR97262,2016,FORD,FUSION,BROWN,,02092019,2354,"(41.7613332685431, -72.712323780498)"
359986,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AR67132,2010,CHEVROLET,TRAVERSE,PURPLE,,02092019,2322,"(41.7674211392649, -72.6729123260093)"
359985,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,PA,JXX8384,2013,HYUNDAI,SONATA,GRAY,,02092019,2311,"(41.7520440433718, -72.6922355893355)"
359975,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS30269,2016,KIA,OPTIMA,,,02092019,1701,"(41.7601331635727, -72.6868163307334)"
359976,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2001,HONDA,ACCORD,BROWN,,02092019,1921,"(41.7860466472036, -72.6828213886412)"
359981,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1998,HONDA,CIVIC,GRAY,,02092019,2145,"(41.7412717913596, -72.6978181874315)"
359980,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AS92058,2019,MITSUBUSHI,OUTLANDER,GRAY,,02092019,2138,"(41.7399030891054, -72.699095103152)"
359979,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,FORD,ESCAPE,BLUE,,02092019,2134,"(41.7658436380792, -72.6969273951188)"
359983,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,2ALGL5,2017,TOYOTA,RAV4,WHITE,,02092019,2213,"(41.7952153281035, -72.6780544836935)"
359982,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AK70616,2007,GMC,ENVOY,BLACK,,02092019,2203,"(41.7812809837765, -72.6872606607151)"
359984,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,NY,FMP7716,2012,FORD,F15,WHITE,,02092019,2220,"(41.7554298725342, -72.6722736733033)"
359989,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2008,INFINITY,G35,SILVER,,02102019,0140,"(41.7912160171966, -72.6810700032762)"
359988,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1999,CHEVY,MALIBU,BLUE,,02102019,0136,"(41.7912160171966, -72.6810700032762)"
359991,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,NISSAN,MAXIMA,GREY,,02102019,0355,"(41.7322710627308, -72.6920949902507)"
359990,,,860-236-2602,NJ,LECJ15,2018,NISSAN,ALTIMA,BLACK,,02102019,0321,"(41.7676388620509, -72.6832005568985)"
359993,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AP05050,2010,HONDA,ACCORD,BLACK,,02102019,0407,"(41.7580561188142, -72.687068135319)"
359994,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,VT,HBW875,1997,NISSAN,PATHFINDER,TAN,,02102019,0413,"(41.775204974141, -72.6769934656713)"
359997,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2000,SUB,LEGACY,GRN,,02102019,0939,"(41.7933939063751, -72.6766075134083)"
359996,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,TR3512,2006,FORD,FUSION,GRN,,02102019,0936,"(41.7333637952987, -72.7066451982544)"
359998,,,860-293-2442,CT,AR66534,2005,SUBARU,FORRESTER,SILVER,,02102019,0947,"(41.773793890164, -72.6951995033845)"
359999,,,860-293-2442,WA,8565N,2007,MAZDA,6,SILVER,,02102019,0956,"(41.7429671565539, -72.6730189075089)"
360000,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2004,HONDA,ACCORD,BLK,,02102019,1020,"(41.7895715770122, -72.6797398609114)"
360001,,,860-236-2602,CT,8AGHM4,1993,SAAB,93,GRAY,,02102019,1008,"(41.7566995189428, -72.6669148496372)"
360002,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2015,JEEP,GRAND CHER,RED,,02102019,1106,"(41.7372935897863, -72.7047249838385)"
360003,,,860-246-7616,CT,AN80436,2011,HONDA,PILOT,MAROON,,02102019,1057,"(41.7429671565539, -72.6730189075089)"
360004,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,MA,5NA242,2008,TOYOTA,SCION,GRAY,,02102019,1406,"(41.7482148479978, -72.6763876487385)"
360006,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2008,HONDA,ACCORD,BLK,,02102019,1629,"(41.7455692763156, -72.686808420763)"
360005,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,FL,AZMF65,2007,HYUNDAI,SONATA,BLUE,,02102019,1618,"(41.7804840445275, -72.6924869659578)"
360011,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,6AVTH7,1999,NISSAN,SENTRA,SILVER,,02102019,1912,"(41.7402263859838, -72.6993548558059)"
360009,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR74395,2008,ACURA,RDX,BLACK,,02102019,1905,"(41.7599382987707, -72.7040763268796)"
360010,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR68964,2013,FORD,FOCUS,BLACK,,02102019,1908,"(41.77313001906, -72.6932573188189)"
360015,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AN29611,2007,AUDI,A6 QUATTRO,GRAY,,02102019,2015,"(41.7589866863878, -72.6750251741897)"
360014,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS30260,2018,NISSAN,ALTIMA,GRAY,,02102019,1950,"(41.7361997825926, -72.6711572300337)"
360012,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2012,ACURA,TSX,BLACK,,02102019,1923,"(41.742052342833, -72.6856985756022)"
360013,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MD,1DC5234,2018,CHRYSLER,300,WHITE,,02102019,2111,"(41.7589998117031, -72.6990911447539)"
360018,,,860-296-2826,CT,AS08722,2002,HONDA,ACCORD,GRAY,,02102019,2252,"(41.7656408176071, -72.6973703019378)"
360019,,,860-296-2826,CT,AN09250,2006,HONDA,ODYSSEY,RED,,02102019,2359,"(41.7735436016706, -72.691751456657)"
360020,,,860-296-2826,CT,AP45103,2001,CHEVROLET,PRIZM,RED,,02112019,0018,"(41.7735436016706, -72.691751456657)"
360022,,,860-296-2826,CT,AK34014,2005,CHEVROLET,MALIBU,GRAY,,02112019,0600,"(41.7960208403873, -72.6767263429016)"
360017,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AP44482,2006,CHEVY,EQUINOX,SILVER,,02102019,2214,"(41.7544544802913, -72.67598215236)"
360016,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR69357,2007,INFINITY,I30,GRAY,,02102019,2211,"(41.7728834468306, -72.6891063832292)"
360023,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,3APAD1,2004,BMW,325XI,BLUE,,02112019,0747,"(41.7688268914181, -72.6755149564181)"
359992,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AS92040,2017,NISSAN,ROGUE,GRAY,,02102019,0404,"(41.7580561188142, -72.687068135319)"
360030,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2004,HONDA,ODYSSEY,GRAY,,02112019,1011,"(41.795180832725, -72.6720542526303)"
360032,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2002,TOYOTA,SIENNA,RED,,02112019,1053,"(41.7579335084221, -72.6876651188341)"
360029,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,ACURA,3.2,TAN,,02112019,1008,"(41.7789677057169, -72.7017933059504)"
360031,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1993,TOYOTA,COROLLA,RED,,02112019,1015,"(41.7602759194448, -72.6903522845322)"
360034,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1999,TOYOTA,AVALON,TAN,,02112019,1125,"(41.7620387978692, -72.6891635006922)"
360036,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,NISSAN,ALTIMA,RED,,02112019,1141,"(41.7575982801885, -72.6810528337175)"
360035,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2009,PONTIAC,G5,BLUE,,02112019,1131,"(41.7617591446999, -72.6822323585183)"
360033,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2008,CHEV,COLBALT,RED,,02112019,1122,"(41.7586269123186, -72.6698958968811)"
360042,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1998,TOYOTA,CAMRY,GRAY,,02112019,1259,"(41.7943111405031, -72.6726532654298)"
360040,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN57204,2004,HONDA,PILOT,BLUE,,02112019,1232,"(41.7624804753207, -72.685352820565)"
360041,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,DODGE,RAM,BLACK,,02112019,1255,"(41.7546789543515, -72.7114725644304)"
360044,,,860-296-2826,,,2002,SUBARU,OUTBACK,GREEN,,02112019,1337,"(41.7919468311896, -72.6816307636929)"
360043,,,860-296-2826,,,2003,TOYOTA,COROLLA,RED,,02112019,1323,"(41.7919468311896, -72.6816307636929)"
360045,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,112TJA,2007,HONDA,ACCORD,GRAY,,02112019,1349,"(41.7451631629037, -72.6871923263623)"
360046,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,SUBARU,OUTBACK,RED,,02112019,1456,"(41.7963338030816, -72.687545047737)"
360047,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,395KWC,2003,FORD,EXPEDITION,WHITE,,02112019,1535,"(41.7843022803437, -72.7030174389119)"
360048,,,860-947-3062,CT,AN13179,2018,NISSAN,VERSA,GRAY,,02112019,1924,"(41.7467660339097, -72.6785525571229)"
360383,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AJ56090,2000,HONDA,ACCORD,TAN,,02122019,2048,"(41.7731994583742, -72.6912646953774)"
360085,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,MITSUBISHI,LANCER ES,GRAY,,02122019,1325,"(41.7428550813046, -72.6799447244099)"
360049,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,NY,HVU1859,2018,NISSAN,ALT,BLUE,,02122019,0034,"(41.7840099038052, -72.6845067102982)"
360051,,,860-296-1518,CT,TONYG,2011,CHRYSLER,200 LIMITE,WHITE,,02122019,0154,"(41.7468128222684, -72.6795384419084)"
360053,,,860-296-1518,CT,AT03938,2003,INFINITI,G35,WHITE,,02122019,0314,"(41.7748420521901, -72.6949882839887)"
360052,,,860-296-1518,CT,AR32719,2001,HYUNDAI,ELANTRA,GRAY,,02122019,0311,"(41.7735436016706, -72.691751456657)"
360055,,,860-296-1518,CT,AC78792,2007,BMW,328XI,BLACK,,02122019,0523,"(41.7720451778763, -72.6947249921929)"
360056,,,860-296-1518,CT,412POC,2008,BMW,UNK,WHITE,,02122019,0527,"(41.7720451778763, -72.6947249921929)"
360060,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2005,MRCEDES,WAGON,GOLD,,02122019,1002,"(41.7428679780816, -72.6952533522785)"
360059,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,FORD,FOCUS,RED,,02122019,0931,"(41.7463684969645, -72.6724837314203)"
360061,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,8APSR1,2012,CHRYSLER,200S,GRY,,02122019,1044,"(41.7842631444248, -72.6750380265244)"
360062,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,443YPD,2008,TOYOTA,CAMRY,BLK,,02122019,1202,"(41.7451631629037, -72.6871923263623)"
360063,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AS30648,2019,NISSAN,ROGUE,SILVER,,02122019,1219,"(41.7797153732635, -72.6899281792373)"
360067,,,860-947-3062,CT,804UMD,2000,DODGE,NEON,GRAY,,02122019,1257,"(41.7515160638584, -72.6887945082419)"
360064,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AS34028,2003,ACURA,CL,BLK,,02122019,1223,"(41.7797153732635, -72.6899281792373)"
360065,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1995,FORD,,BROWN,,02122019,1241,"(41.756734751742, -72.7022525489656)"
360066,,,860-947-3062,,,2007,BMW,X3,GRAY,,02122019,1254,"(41.75995226015, -72.689433977706)"
360098,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,1999,DODGE,STRATUS,WHT,,02122019,1327,"(41.8033861626575, -72.6967249166983)"
360077,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,756XSR,2006,NISSAN,MURANO,GRAY,,02122019,1322,"(41.7385549017492, -72.6874293130745)"
360072,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AP63678,2006,NISSAN,MAXIMA,BLUE,,02122019,1322,"(41.7429575324518, -72.6842550429675)"
360245,,,860-296-1518,CT,AS33660,2003,HONDA,CIVIC,SILVER,,02122019,1426,"(41.7692510466381, -72.6916280270324)"
